# Dataset: Stradario regione Umbria Sept 2025;;;
# Source: https://www.anncsu.gov.it/it/consultazione-dellarchivio/open-data/Accedi-ai-servizi-di-dowload-massivo-in-Open-data/;;;
name;ID;locality;municipality
VOCABOLO STERLINGHE;689678;BARZOTTI;Città di Castello
VOCABOLO STERPETO;689536;PETRELLE;Città di Castello
VOCABOLO STOPPIANO;689537;SAN LEO BASTIA;Città di Castello
VOCABOLO STRADONE;689538;CROCE DI CASTIGLIONE;Città di Castello
VOCABOLO STRISCIALUNGA;689539;USERNA;Città di Castello
VOCABOLO SURCHIO;689540;BELVEDERE;Città di Castello
VOCABOLO TAFANO;689813;FIUME;Città di Castello
VOCABOLO TALACCHIO;689926;LERCHI;Città di Castello
VOCABOLO TANA;689541;BARZOTTI;Città di Castello
VOCABOLO TARRAGONI;689542;TRESTINA;Città di Castello
VOCABOLO TASSINARA;689544;TRESTINA;Città di Castello
VOCABOLO TAVERNA;689545;CERBARA;Città di Castello
VOCABOLO TEGOLAIO;689546;SAN LEO BASTIA;Città di Castello
VOCABOLO TERME DI FONTECCHIO;689547;;Città di Castello
VOCABOLO TERRANOVA;689548;RONTI;Città di Castello
VOCABOLO TEVERINA MONTESCA;689550;;Città di Castello
VOCABOLO TEVERINA NUVOLE;690173;;Città di Castello
VOCABOLO TINACCI;689551;PROMANO;Città di Castello
VOCABOLO TOLFA;689920;SCHINE;Città di Castello
VOCABOLO TOLFE;689927;VALDIPETRINA;Città di Castello
VOCABOLO TONDI;689556;COLDIPOZZO;Città di Castello
VOCABOLO TONINACCI;689557;GHIRONZO;Città di Castello
VOCABOLO TOPPELLO;689558;SAN LEO BASTIA;Città di Castello
VOCABOLO TOPPO;689928;MORRA;Città di Castello
VOCABOLO TORRE CROCE DI CASTIGLIONE;689559;;Città di Castello
VOCABOLO TORRE SAN SAVINO;690259;;Città di Castello
VOCABOLO TORRETTA;689560;NUVOLE;Città di Castello
VOCABOLO TORRICELLA CROCE DI CASTIGLIONE;690280;;Città di Castello
VOCABOLO TORRICETTA;689900;RONTI;Città di Castello
VOCABOLO TORRIOLO;689899;RONTI;Città di Castello
VOCABOLO TRAFANALE;689903;GHIRONZO;Città di Castello
VOCABOLO TRITO;689567;GIOVE;Città di Castello
VOCABOLO TRITO PRIMO;689929;GIOVE;Città di Castello
VOCABOLO TRONCONOVO;689568;BADIALI;Città di Castello
VOCABOLO TUFI;689668;COLDIPOZZO;Città di Castello
VOCABOLO TURICCHIO;689569;ZOCCOLANTI;Città di Castello
VOCABOLO TURICCHIO SECONDO;689073;ZOCCOLANTI;Città di Castello
VOCABOLO UCCELLIERE;689856;BONSCIANO;Città di Castello
VOCABOLO ULIVETO;689572;MELTINA;Città di Castello
VOCABOLO UPPIANO;689577;UPPIANO;Città di Castello
VOCABOLO UPPIANO SECONDO;689074;UPPIANO;Città di Castello
VOCABOLO URBANO;689578;PASSERINA;Città di Castello
VOCABOLO USERNA;689579;USERNA;Città di Castello
VOCABOLO USERNA PRIMO;689937;USERNA;Città di Castello
VOCABOLO USERNA SECONDA;689580;USERNA;Città di Castello
VOCABOLO UVIANO;689581;FRACCANO;Città di Castello
VOCABOLO UVIANO USERNA;690176;;Città di Castello
VOCABOLO VAGNI;689582;SAN SECONDO;Città di Castello
VOCABOLO VAI;689916;SCALOCCHIO;Città di Castello
VOCABOLO VAL DELL'OLMO;690295;;Città di Castello
VOCABOLO VAL DELL'UCCELLO SOMOLE;690260;;Città di Castello
VOCABOLO VAL DI NESCI;689873;ANTIRATA;Città di Castello
VOCABOLO VAL MAGGIORE;689931;FRACCANO;Città di Castello
VOCABOLO VALCARACCIA;689583;SASSO;Città di Castello
VOCABOLO VALCELLA BOTINA;690261;;Città di Castello
VOCABOLO VALCORBOLA;689917;SCALOCCHIO;Città di Castello
VOCABOLO VALCUPA BOTINA;690262;;Città di Castello
VOCABOLO VALDIMERLI;689584;FRACCANO;Città di Castello
VOCABOLO VALDIMETI;689930;CAIFIRENZE;Città di Castello
VOCABOLO VALDIPERGOLA;689585;FABBRECCE;Città di Castello
VOCABOLO VALDIPETRINA;689586;VALDIPETRINA;Città di Castello
VOCABOLO VALDIRANCO;689587;MONTESCA;Città di Castello
VOCABOLO VALDISAMBUCO SOMOLE;690263;;Città di Castello
VOCABOLO VALECCHI;689858;BONSCIANO;Città di Castello
VOCABOLO VALFABBRICA;689809;BONSCIANO;Città di Castello
VOCABOLO VALGELATA SOMOLE;690264;;Città di Castello
VOCABOLO VALIANO MARCHIGLIANO;689669;;Città di Castello
VOCABOLO VALINA;689588;VOLTERRANO;Città di Castello
VOCABOLO VALLE;689589;SAN PIETRO A MONTE;Città di Castello
VOCABOLO VALLE PRIMA;689933;VINGONE;Città di Castello
VOCABOLO VALLE RANUCCI;689591;VINGONE;Città di Castello
VOCABOLO VALLE SCHINE;690177;;Città di Castello
VOCABOLO VALLE SECONDA;689590;VINGONE;Città di Castello
VOCABOLO VALLURBANA;689593;VALLURBANA;Città di Castello
VOCABOLO VALMERONTE SOMOLE;690265;;Città di Castello
VOCABOLO VARESINA;689594;;Città di Castello
VOCABOLO VARZO;689875;NUVOLE;Città di Castello
VOCABOLO VASCHI PIEVE DELLE ROSE;690244;;Città di Castello
VOCABOLO VASCIANO;689595;SAN LORENZO BIBBIANA;Città di Castello
VOCABOLO VELCI;689754;CANDEGGIO;Città di Castello
VOCABOLO VENA;689596;MORRA;Città di Castello
VOCABOLO VENANO;689597;SAN LEO BASTIA;Città di Castello
VOCABOLO VERDIANO;689598;RONTI;Città di Castello
VOCABOLO VERZANO;689890;POPOLO;Città di Castello
VOCABOLO VERZANO GHIRONZO;690178;;Città di Castello
VOCABOLO VESCOVADO FONTECCHIO;689599;;Città di Castello
VOCABOLO VIGLIANO;689602;GHIRONZO;Città di Castello
VOCABOLO VIGLIANO CAGNANO;690179;;Città di Castello
VOCABOLO VIGNA;689603;BADIA DI PETROIA;Città di Castello
VOCABOLO VIGNA ALTA;689836;ZOCCOLANTI;Città di Castello
VOCABOLO VIGNA BASSA;690314;MELTINA;Città di Castello
VOCABOLO VIGNA BASSA ZOCCOLANTI;690180;;Città di Castello
VOCABOLO VIGNACCE;689910;SAN LORENZO BIBBIANA;Città di Castello
VOCABOLO VIGNALE;689604;SANTA LUCIA;Città di Castello
VOCABOLO VIGNALE DI SOPRA;689605;NUVOLE;Città di Castello
VOCABOLO VIGNALE NUVOLE;690181;;Città di Castello
VOCABOLO VIGNE;689938;BELVEDERE;Città di Castello
VOCABOLO VIGNOLLE SAN GIOVANNI VIGNOLLE;690266;;Città di Castello
VOCABOLO VILLA BATTAGLIA;689607;FALERNO;Città di Castello
VOCABOLO VILLA BONDI;689606;BELVEDERE;Città di Castello
VOCABOLO VILLA BUFALINI;689608;MELTINA;Città di Castello
VOCABOLO VILLA CAPPELLETTI;689609;GARAVELLE;Città di Castello
VOCABOLO VILLA CERRETO;689610;CANOSCIO;Città di Castello
VOCABOLO VILLA DEI BIZZI;689611;COLDIPOZZO;Città di Castello
VOCABOLO VILLA DINI;689716;BISACCHI;Città di Castello
VOCABOLO VILLA DRAGONI;689612;MELTINA;Città di Castello
VOCABOLO VILLA ELEONORA FONTECCHIO;689613;;Città di Castello
VOCABOLO VILLA ERCOLANO SAN SAVINO;689614;;Città di Castello
VOCABOLO VILLA FABBRI;689615;MELTINA;Città di Castello
VOCABOLO VILLA FACCHINETTI;689616;REGNANO;Città di Castello
VOCABOLO VILLA FLORIDA;689617;BELVEDERE;Città di Castello
VOCABOLO VILLA FRANCHETTI;689618;MONTESCA;Città di Castello
VOCABOLO VILLA GAMBASSI;689619;MONTESCA;Città di Castello
VOCABOLO VILLA GIORNELLI;689838;PROMANO;Città di Castello
VOCABOLO VILLA GIUSEPPINA;689620;POPOLO;Città di Castello
VOCABOLO VILLA GUERRI;690299;RONTI;Città di Castello
VOCABOLO VILLA LUGNANO;690067;;Città di Castello
VOCABOLO VILLA MANCIATI;689935;GALLIANO;Città di Castello
VOCABOLO VILLA MANCINI;689621;LERCHI;Città di Castello
VOCABOLO VILLA MATTEUCCI;689839;BADIALI;Città di Castello
VOCABOLO VILLA MELTINA;689622;MELTINA;Città di Castello
VOCABOLO VILLA PANICALE;689623;BADIALI;Città di Castello
VOCABOLO VILLA PASQUI;689624;BELVEDERE;Città di Castello
VOCABOLO VILLA PATERNA;689841;VALLURBANA;Città di Castello
VOCABOLO VILLA ROSA;689625;FALERNO;Città di Castello
VOCABOLO VILLA SCATENI;689810;GARAVELLE;Città di Castello
VOCABOLO VILLA SEMINARIO;689715;BISACCHI;Città di Castello
VOCABOLO VILLA SIGNORETTI;689840;USERNA;Città di Castello
VOCABOLO VILLA SILENZI;689626;BONSCIANO;Città di Castello
VOCABOLO VILLA TERESA;689627;FALERNO;Città di Castello
VOCABOLO VILLA TORRIOLI;689628;NUVOLE;Città di Castello
VOCABOLO VILLA TRESTINA;690066;;Città di Castello
VOCABOLO VILLA TRIVELLI;689629;COLDIPOZZO;Città di Castello
VOCABOLO VILLA ZAMPINI;689630;CERBARA;Città di Castello
VOCABOLO VILLA ZANCHI;689631;POPOLO;Città di Castello
VOCABOLO VILLA ZARETTI FONTECCHIO;690267;;Città di Castello
VOCABOLO VINAGLIA SEANO;689632;;Città di Castello
VOCABOLO VINGONE DI SOPRA;689932;VINGONE;Città di Castello
VOCABOLO VINGONE SECONDO;689075;VINGONE;Città di Castello
VOCABOLO VIOLE;689112;CAGNANO;Città di Castello
VOCABOLO VITA E MORTE;689636;ZOCCOLANTI;Città di Castello
VOCABOLO VITELLESCA;689637;BELVEDERE;Città di Castello
VOCABOLO VITIANELLO;689753;CANDEGGIO;Città di Castello
VOCABOLO VITIANO;689638;SAN LEO BASTIA;Città di Castello
VOCABOLO VITIANO CANDEGGIO;690182;;Città di Castello
VOCABOLO VITTORIA;689640;SAN MAIANO;Città di Castello
VOCABOLO VOLPATE;689680;BARZOTTI;Città di Castello
VOCABOLO VOLPELLI;689646;FELCETO;Città di Castello
VOCABOLO VOLTERRANO;689647;VOLTERRANO;Città di Castello
VOCABOLO ZARA;688408;BADIA DI PETROIA;Città di Castello
CORSO VITTORIO EMANUELE TERZO;701891;;Collazzone
LARGO DELLA VITTORIA;701889;;Collazzone
PIAZZA DUCA DI GENOVA;701895;;Collazzone
PIAZZA GIUSEPPE GARIBALDI;701841;COLLEPEPE;Collazzone
PIAZZA JACOPONE DA TODI;701844;;Collazzone
PIAZZA MADONNA DEL BUON CONSIGLIO;701847;COLLEPEPE;Collazzone
PIAZZA REGINA MARGHERITA;701865;;Collazzone
PIAZZA SAN CRISTOFORO;701867;GAGLIETOLE;Collazzone
PIAZZA SAN DONATO;701868;;Collazzone
PIAZZA SAN GIACOMO;701870;PIEDICOLLE;Collazzone
PIAZZA SANTA FAUSTINA;701869;CASALALTA;Collazzone
PIAZZA SANTA LIBERATA;701877;CASALALTA;Collazzone
PIAZZA UMBERTO PRIMO;701887;;Collazzone
PIAZZA VITTORIO EMANUELE;701890;COLLEPEPE;Collazzone
PIAZZALE DELLA VISTA;701814;;Collazzone
PIAZZALE ENRICO BERLINGUER;701773;;Collazzone
SALITA MADONNA VANNA;701849;;Collazzone
STRADA CANALICCHIESE;701776;CASALALTA;Collazzone
STRADA CASALALTESE;701779;CANALICCHIO;Collazzone
STRADA COLLE DELLA GHIRLANDA;701880;;Collazzone
STRADA COLLE DI SANTO STEFANO;701785;COLLEPEPE;Collazzone
STRADA DEI BOSCHETTI;701789;ASSIGNANO;Collazzone
STRADA DEI CANALI;701790;GAGLIETOLE;Collazzone
STRADA DEI CAPPUCCINI;701791;;Collazzone
STRADA DEI PIANELLI;701859;;Collazzone
STRADA DEL CASTAGNETO;701795;GAGLIETOLE;Collazzone
STRADA DEL CONVENTO;701796;COLLEPEPE;Collazzone
STRADA DEL MONTARONE;701801;;Collazzone
STRADA DEL TORRONE;701884;GAGLIETOLE;Collazzone
STRADA DELLA BARCA;701808;COLLEPEPE;Collazzone
STRADA DELLA MANDOLA;701810;;Collazzone
STRADA DELLA MINIERA;701811;PIEDICOLLE;Collazzone
STRADA DELLE CORONE;701819;;Collazzone
STRADA DELLE PETRELLE;701822;;Collazzone
STRADA DELL'OLMETO;701826;ASSIGNANO;Collazzone
STRADA DELL'OSTERIA;701827;COLLEPEPE;Collazzone
STRADA DI COLLE FABBRO;701786;;Collazzone
STRADA DI PIANCARDATO;701858;GAGLIETOLE;Collazzone
STRADA DI SAN GIOVANNI;701872;;Collazzone
STRADA DI SANT'ORSOLA;701829;COLLEPEPE;Collazzone
STRADA GAGLIETOLESE;701836;;Collazzone
STRADA MARSCIANESE;701852;PIEDICOLLE;Collazzone
STRADA PER COLLAZZONE;701784;PIEDICOLLE;Collazzone
STRADA PER IL PUGLIA;701804;CASALALTA;Collazzone
STRADA PER L'ACQUASANTA;701901;PIEDICOLLE;Collazzone
STRADA PER MALOIA;701850;PIEDICOLLE;Collazzone
STRADA PER TODI;701883;COLLEPEPE;Collazzone
STRADA PROVINCIALE 421;701894;;Collazzone
STRADA SAN MARIANO;701875;CASALALTA;Collazzone
STRADA TUDERTE;701885;;Collazzone
VIA ACQUASANTA;701765;PIEDICOLLE;Collazzone
VIA ALDO CAPITINI;701766;COLLEPEPE;Collazzone
VIA ALFONSO LA MARMORA;701767;GAGLIETOLE;Collazzone
VIA AMEDEO DI SAVOIA;701768;COLLEPEPE;Collazzone
VIA ANTONIO GRAMSCI;701769;;Collazzone
VIA ARMANDO DIAZ;701770;;Collazzone
VIA BALILLA;701771;;Collazzone
VIA BEATO SIMONE;701772;;Collazzone
VIA BOLOGNA;701774;;Collazzone
VIA CARCERI ROMANE;701777;COLLEPEPE;Collazzone
VIA CARLO ALBERTO;701778;CASALALTA;Collazzone
VIA CAVOUR;701780;CASALALTA;Collazzone
VIA CAVOUR;701899;COLLEPEPE;Collazzone
VIA CESARE BATTISTI;701781;;Collazzone
VIA CIALDINI;701782;GAGLIETOLE;Collazzone
VIA CONTE DI TORINO;701787;PIEDICOLLE;Collazzone
VIA DANTE ALIGHIERI;701788;PIEDICOLLE;Collazzone
VIA DEI BOSCHETTI;701794;COLLEPEPE;Collazzone
VIA DEI MILLE;701792;CASALALTA;Collazzone
VIA DEI TIGLI;701793;PIEDICOLLE;Collazzone
VIA DEL FORNO;701797;;Collazzone
VIA DEL LAVORO;701798;COLLEPEPE;Collazzone
VIA DEL MOLINELLO;701799;COLLEPEPE;Collazzone
VIA DEL MOLINO;701800;CANALICCHIO;Collazzone
VIA DEL PARCO;701802;COLLEPEPE;Collazzone
VIA DEL PONTE;701803;COLLEPEPE;Collazzone
VIA DEL PUGLIA;701805;GAGLIETOLE;Collazzone
VIA DEL ROCCOLO;701806;COLLEPEPE;Collazzone
VIA DEL TORRIONE;701807;GAGLIETOLE;Collazzone
VIA DELLA FIERA;701809;;Collazzone
VIA DELLA PIAZZA;701812;;Collazzone
VIA DELLA RESISTENZA;701813;PIEDICOLLE;Collazzone
VIA DELLA VOLTA;701815;;Collazzone
VIA DELL'ABBAZIA;701816;;Collazzone
VIA DELL'AGRICOLTURA;701817;COLLEPEPE;Collazzone
VIA DELL'ARTIGIANATO;701818;COLLEPEPE;Collazzone
VIA DELLE FONTANELLE;701835;COLLEPEPE;Collazzone
VIA DELLE MURA;701820;ASSIGNANO;Collazzone
VIA DELLE PERNICI;701821;;Collazzone
VIA DELLE QUERCE;701823;PIEDICOLLE;Collazzone
VIA DELL'ELCE;701824;COLLEPEPE;Collazzone
VIA DELL'INDUSTRIA;701825;COLLEPEPE;Collazzone
VIA DELL'ULIVETO;701828;;Collazzone
VIA DON CARLO PAZZAGLIA;701902;;Collazzone
VIA DUCA DEGLI ABRUZZI;701830;;Collazzone
VIA DUCA DEGLI ABRUZZI;701898;COLLEPEPE;Collazzone
VIA EDUARDO DE FILIPPO;701831;COLLEPEPE;Collazzone
VIA EUROPA;701832;COLLEPEPE;Collazzone
VIA FIUME;701834;;Collazzone
VIA FRANCESCO FANTACCI;701833;;Collazzone
VIA FRATELLI CAIROLI;701775;;Collazzone
VIA FRATELLI CAIROLI;701900;COLLEPEPE;Collazzone
VIA GIACOMO ANTONINI;701871;COLLEPEPE;Collazzone
VIA GIACOMO MATTEOTTI;701838;GAGLIETOLE;Collazzone
VIA GIACOMO PUCCINI;701903;;Collazzone
VIA GIOVANNI VENTITREESIMO;701839;;Collazzone
VIA GIUSEPPE GARIBALDI;701837;CANALICCHIO;Collazzone
VIA GIUSEPPE GARIBALDI;701840;;Collazzone
VIA GIUSEPPE GARIBALDI;701896;CASALALTA;Collazzone
VIA GIUSEPPE GARIBALDI;701904;GAGLIETOLE;Collazzone
VIA GIUSEPPE PARINI;701856;;Collazzone
VIA MADONNA DELLE GRAZIE;701848;GAGLIETOLE;Collazzone
VIA MARSALA;701851;CASALALTA;Collazzone
VIA MATTEO DA GUALDO;701853;CASALALTA;Collazzone
VIA NICCOLO' CROCE;701897;;Collazzone
VIA NINO BIXIO;701854;;Collazzone
VIA PABLO NERUDA;701855;COLLEPEPE;Collazzone
VIA PERUGINA;701857;COLLEPEPE;Collazzone
VIA PIETRO NENNI;701860;;Collazzone
VIA PIRANDELLO;701846;COLLEPEPE;Collazzone
VIA POLA;701861;;Collazzone
VIA PRIMO MAGGIO;701843;COLLEPEPE;Collazzone
VIA PROVINCIALE COLLEPEPE;701863;;Collazzone
VIA PROVINCIALE PIEDICOLLE;701862;;Collazzone
VIA REGINA MARGHERITA;701864;COLLEPEPE;Collazzone
VIA ROMA;701866;;Collazzone
VIA SAN GUALTIERO;701873;COLLEPEPE;Collazzone
VIA SAN LORENZO;701874;;Collazzone
VIA SANDRO PERTINI;701876;;Collazzone
VIA SANTA MARIA;701878;;Collazzone
VIA SANT'ANGELO;701879;;Collazzone
VIA TEVERE;701881;COLLEPEPE;Collazzone
VIA TIBERINA;701882;COLLEPEPE;Collazzone
VIA UMBERTO PRIMO;701886;COLLEPEPE;Collazzone
VIA VINCENZO BELLINI;701888;;Collazzone
VIA VITTORIO EMANUELE SECONDO;701892;CASALALTA;Collazzone
VIA ZARA;701893;;Collazzone
VIALE GUGLIELMO MARCONI;701842;;Collazzone
VIALE JACOPONE DA TODI;701845;;Collazzone
VICOLO COLDIMEZZO;701783;CASALALTA;Collazzone
CORSO CARDINALE ROTELLI;690910;;Corciano
PIAZZA CADUTI;690902;;Corciano
PIAZZA CARLO ALBERTO DALLA CHIESA;690911;SOLOMEO;Corciano
PIAZZA CORAGINO;690941;;Corciano
PIAZZA CROCE ROSSA;691267;ELLERA;Corciano
PIAZZA DEI CARABINIERI;691270;ELLERA;Corciano
PIAZZA DELLA PARROCCHIA;691301;SAN MARIANO;Corciano
PIAZZA DELLA SANTA CROCE;691277;CASTELVIETO;Corciano
PIAZZA DELLA SCIENZA;690985;CAPOCAVALLO;Corciano
PIAZZA DELLA SOLIDARIETA';690986;ELLERA;Corciano
PIAZZA DELL'ILLUMINISMO;690991;MIGIANA;Corciano
PIAZZA DOLCE STIL NOVO;690996;MANTIGNANA;Corciano
PIAZZA EDOARDO FABBRI;691000;MANTIGNANA;Corciano
PIAZZA GIOVANNI ERCOLANI;691306;MANTIGNANA;Corciano
PIAZZA GUIDO ROSSA;691295;SAN MARIANO;Corciano
PIAZZA PAPA LEONE TREDICESIMO;691174;SAN MARIANO;Corciano
PIAZZA PIER PAOLO PASOLINI;691181;ELLERA;Corciano
PIAZZA PIETRO MARONCELLI;691140;SOLOMEO;Corciano
PIAZZA PIETRO MICCA;691149;CASTELVIETO;Corciano
PIAZZA PIEVE TIVIANA;691291;CASTELVIETO;Corciano
PIAZZA RINASCIMENTO;691199;MANTIGNANA;Corciano
PIAZZA RISORGIMENTO;691294;SAN MARIANO;Corciano
PIAZZA SCUGNIZZO NAPOLETANO;691216;ELLERA;Corciano
PIAZZA SERGIO CORAZZINI;691218;CHIUGIANA;Corciano
PIAZZA UMBERTO NICOLETTI;691234;;Corciano
PIAZZA VINCENZO GIOBERTI;691244;SAN MARIANO;Corciano
PIAZZA VITTORIO ALFIERI;691246;MIGIANA;Corciano
PIAZZETTA DEI SAPIENTI;1304998;SOLOMEO;Corciano
STRADA COMUNALE FONTANA;691020;CHIUGIANA;Corciano
STRADA DEI CERRUTI;690948;;Corciano
STRADA DI MONTE MISCHIANTE;691282;CAPOCAVALLO;Corciano
STRADA DI MONTEPETROSO;691254;MANTIGNANA;Corciano
STRADA PER SANT'ANTONIO;691298;MANTIGNANA;Corciano
VIA ADA BELLUCCI;691264;MANTIGNANA;Corciano
VIA ADA NEGRI;690851;;Corciano
VIA ADOLFO VENTURI;691241;SAN MARIANO;Corciano
VIA ADRIANO GRANDE;690852;;Corciano
VIA AGOSTINO DEPRETIS;690854;SAN MARIANO;Corciano
VIA AGOSTINO GEMELLI;690855;;Corciano
VIA AGRESTE;691261;SOLOMEO;Corciano
VIA ALBA BUITONI;690901;ELLERA;Corciano
VIA ALBANELLA;690856;MANTIGNANA;Corciano
VIA ALCIDE DE GASPERI;691269;;Corciano
VIA ALDO CAPITINI;690857;ELLERA;Corciano
VIA ALDO MORO;690858;SAN MARIANO;Corciano
VIA ALDO PALAZZESCHI;691167;;Corciano
VIA ALESSANDRO FLEMING;690859;ELLERA;Corciano
VIA ALESSANDRO VOLTA;690860;CAPOCAVALLO;Corciano
VIA ALFONSO LA MARMORA;690861;CASTELVIETO;Corciano
VIA ALTA;691262;MANTIGNANA;Corciano
VIA AMATORE SCIESA;690862;SAN MARIANO;Corciano
VIA AMERIGO VESPUCCI;690863;CAPOCAVALLO;Corciano
VIA AMILCARE PONCHIELLI;690864;ELLERA;Corciano
VIA ANNA MARIA MOZZONI;690865;;Corciano
VIA ANTON CECHOV;690866;;Corciano
VIA ANTON FRANCESCO DONI;690869;;Corciano
VIA ANTONIO BANFI;691266;MANTIGNANA;Corciano
VIA ANTONIO BRIGANTI;690867;;Corciano
VIA ANTONIO FOGAZZARO;690868;MIGIANA;Corciano
VIA ANTONIO GRAMSCI;690870;ELLERA;Corciano
VIA ANTONIO GRIMAU;691090;ELLERA;Corciano
VIA ANTONIO LABRIOLA;690871;SAN MARIANO;Corciano
VIA ANTONIO MEUCCI;690872;ELLERA;Corciano
VIA ANTONIO NICCOLINI;690873;;Corciano
VIA ANTONIO PIGAFETTA;690874;CAPOCAVALLO;Corciano
VIA ANTONIO ROSMINI;690875;SAN MARIANO;Corciano
VIA ANTONIO USODIMARE;690878;CAPOCAVALLO;Corciano
VIA ANTONIO VERETTI;690876;ELLERA;Corciano
VIA ANTONIO VIVALDI;690877;MIGIANA;Corciano
VIA ARCO DELLA VITTORIA;690879;;Corciano
VIA ARTURO GRAF;690883;;Corciano
VIA ARTURO ONOFRI;691303;CHIUGIANA;Corciano
VIA ASPROMONTE;690884;SAN MARIANO;Corciano
VIA ASSIANO;691263;CAPOCAVALLO;Corciano
VIA AUGUSTO VERA;690885;SAN MARIANO;Corciano
VIA AURELIO SAFFI;690886;SOLOMEO;Corciano
VIA BARTOLOMEO DIAZ;690881;CAPOCAVALLO;Corciano
VIA BEATRICE;690887;MANTIGNANA;Corciano
VIA BELFIORE;690889;SAN MARIANO;Corciano
VIA BELVEDERE;690890;CHIUGIANA;Corciano
VIA BENEDETTO BONFIGLI;690891;MANTIGNANA;Corciano
VIA BENEDETTO CROCE;690892;SAN MARIANO;Corciano
VIA BEPPE FENOGLIO;690893;SAN MARIANO;Corciano
VIA BETTINO RICASOLI;690894;SAN MARIANO;Corciano
VIA BORGONUOVO;1328630;SOLOMEO;Corciano
VIA BRACCIO DA MONTONE;690897;CAPOCAVALLO;Corciano
VIA BREVE;690898;;Corciano
VIA BRUNO BUOZZI;690899;ELLERA;Corciano
VIA BUCHIGNANO;690900;MANTIGNANA;Corciano
VIA CALATAFIMI;690903;SAN MARIANO;Corciano
VIA CAMILLO BENSO CONTE DI CAVOUR;690922;SAN MARIANO;Corciano
VIA CAMILLO BOZZA;690906;ELLERA;Corciano
VIA CAMPATORE;690907;MIGIANA;Corciano
VIA CAPRERA;690908;SAN MARIANO;Corciano
VIA CARAVAGGIO;690909;MIGIANA;Corciano
VIA CARLO ARMELLINI;690882;SOLOMEO;Corciano
VIA CARLO CATTANEO;690912;SAN MARIANO;Corciano
VIA CARLO GOLDONI;690913;MIGIANA;Corciano
VIA CARLO MARX;690914;ELLERA;Corciano
VIA CARLO PISACANE;690915;SAN MARIANO;Corciano
VIA CARLO POERIO;690916;SAN MARIANO;Corciano
VIA CARLO POMA;691293;SAN MARIANO;Corciano
VIA CARLO RUSCONI;690917;SAN MARIANO;Corciano
VIA CASANUOVA;690918;SAN MARIANO;Corciano
VIA CASE BIANCHE;690919;CASTELVIETO;Corciano
VIA CASELLA;690920;MIGIANA;Corciano
VIA CAVALIERI DI MALTA;690921;SAN MARIANO;Corciano
VIA CECCO ANGIOLIERI;690923;MANTIGNANA;Corciano
VIA CESARE BALBO;690924;SAN MARIANO;Corciano
VIA CESARE BECCARIA;690925;MIGIANA;Corciano
VIA CESARE PASCARELLA;690926;CHIUGIANA;Corciano
VIA CESARE PAVESE;690927;CHIUGIANA;Corciano
VIA CHIARO DAVANZATI;690928;MANTIGNANA;Corciano
VIA CHIUSA;690929;;Corciano
VIA CINQUE GIORNATE DI MILANO;690930;CASTELVIETO;Corciano
VIA CIRO MENOTTI;690931;SAN MARIANO;Corciano
VIA CLAUDIO TREVES;690932;;Corciano
VIA COLA DI RIENZO;690933;MANTIGNANA;Corciano
VIA COLLAZZANO;690934;;Corciano
VIA COLLE CORNO;690935;CAPOCAVALLO;Corciano
VIA COLLELUNGO;690936;CASTELVIETO;Corciano
VIA COLOMBA ANTONIETTI;690938;SAN MARIANO;Corciano
VIA COLUCCIO SALUTATI;690939;MANTIGNANA;Corciano
VIA CONTE UGOLINO;690940;MANTIGNANA;Corciano
VIA COPPELLO;691299;MANTIGNANA;Corciano
VIA CORNALETTO;690961;;Corciano
VIA CORRADO ALVARO;690942;ELLERA;Corciano
VIA CORRADO GOVONI;691086;;Corciano
VIA CRISTOFORO COLOMBO;690943;CAPOCAVALLO;Corciano
VIA CURTATONE;690944;SOLOMEO;Corciano
VIA DANIELE MANIN;690945;SAN MARIANO;Corciano
VIA DANTE ALIGHIERI;690946;MANTIGNANA;Corciano
VIA DARIO MAESTRINI;691131;;Corciano
VIA DEI CASALI;690947;CASTELVIETO;Corciano
VIA DEI CICLAMINI;690949;MANTIGNANA;Corciano
VIA DEI FIORI;690950;CASTELVIETO;Corciano
VIA DEI LECCI;690951;CHIUGIANA;Corciano
VIA DEI MILLE;690952;SAN MARIANO;Corciano
VIA DEI PRATI;690953;CASTELVIETO;Corciano
VIA DEIVA DE ANGELIS;690954;SAN MARIANO;Corciano
VIA DEL BOSCO;690955;CHIUGIANA;Corciano
VIA DEL CANERINO;690956;;Corciano
VIA DEL CANTO;690957;SAN MARIANO;Corciano
VIA DEL CASELLO;691271;CASTELVIETO;Corciano
VIA DEL CASTELLO;690958;;Corciano
VIA DEL CAVALLINO;690959;;Corciano
VIA DEL COLLE;690960;CHIUGIANA;Corciano
VIA DEL FOSSO PETROSO;691274;MANTIGNANA;Corciano
VIA DEL GIGLIO;690962;SAN MARIANO;Corciano
VIA DEL GIRONE;690963;;Corciano
VIA DEL LAGO;690964;CHIUGIANA;Corciano
VIA DEL LAVORO;691272;SOLOMEO;Corciano
VIA DEL MORO;690965;;Corciano
VIA DEL MULINO;690966;SAN MARIANO;Corciano
VIA DEL PATOLLO;690968;SOLOMEO;Corciano
VIA DEL PIANO;691251;CASTELVIETO;Corciano
VIA DEL POGGIOLO;691273;SOLOMEO;Corciano
VIA DEL POZZO;690969;SAN MARIANO;Corciano
VIA DEL RINNOVAMENTO;690970;ELLERA;Corciano
